id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,7,627,,,11,11334,0,0,0,0,0.0,0,0,1,2.1,,0,Petr,0.0,48,0,71.9,False,722.4,0,0,0,0,3039,,,50,0,0,1,11334.jpg,3.6,0,90,Cech,1.1,False,1.0,a,1,3,0.0,124,0,0,0,0,0.0,0.0,Cech,1
2,0,0,0,,,0,80201,0,0,0,0,0.0,0,0,1,2.1,,0,Bernd,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,50,0,0,0,80201.jpg,0.0,0,0,Leno,3.8,False,19.0,a,1,3,0.0,0,0,0,0,0,0.0,0.0,Leno,0
3,0,16,556,0.0,,9,51507,0,0,0,0,123.8,0,0,2,0.0,,0,Laurent,0.0,32,2,95.5,False,692.0,0,0,0,0,2225,Achilles injury - Unknown return date,2018-07-05T14:31:07Z,55,0,0,0,51507.jpg,4.0,0,0,Koscielny,0.3,False,6.0,i,1,3,137.0,100,0,0,0,0,0.0,0.0,Koscielny,4
4,4,11,656,,,12,98745,0,0,0,0,561.0,0,0,2,2.1,,0,Héctor,0.0,44,2,160.1,False,554.0,0,0,0,0,3050,,,55,0,0,0,98745.jpg,3.8,0,0,Bellerín,12.3,False,2.0,a,1,3,484.0,132,0,0,0,0,0.0,0.0,Bellerín,5
5,2,15,604,,,10,38411,0,0,0,0,238.7,0,0,2,2.1,,0,Nacho,0.0,29,5,124.0,False,693.6,0,0,0,0,2241,,,55,0,0,0,38411.jpg,4.6,0,0,Monreal,4.2,False,18.0,a,1,3,305.0,130,0,0,0,0,0.0,0.0,Monreal,3
6,1,1,196,,,3,156074,0,0,0,0,39.3,0,0,2,1.2,,0,Rob,0.0,17,0,27.5,False,212.2,0,0,0,0,819,,,45,0,0,0,156074.jpg,2.3,0,0,Holding,0.7,False,16.0,a,1,3,24.0,27,0,0,0,0,0.0,0.0,Holding,3
7,1,13,610,,,10,69140,0,0,0,0,129.9,0,0,2,2.1,,0,Shkodran,0.0,30,3,117.0,False,836.6,0,0,0,0,2272,,,55,0,0,0,69140.jpg,4.0,0,0,Mustafi,0.9,False,20.0,a,1,3,202.0,109,0,0,0,0,0.0,0.0,Mustafi,6
8,4,6,510,,,10,111457,0,0,0,0,334.9,0,0,2,1.6,,0,Sead,0.0,30,2,118.3,False,443.2,0,0,0,0,2146,,,50,0,0,0,111457.jpg,4.0,0,0,Kolasinac,4.6,False,31.0,a,1,3,404.0,108,0,0,0,0,0.0,0.0,Kolasinac,3
9,0,0,171,,,2,101184,0,0,0,0,40.0,0,0,2,1.2,,0,Calum,0.0,14,0,40.2,False,227.8,0,0,0,0,864,,,45,0,0,0,101184.jpg,1.9,0,0,Chambers,0.6,False,21.0,a,1,3,134.0,23,0,0,0,0,0.0,0.0,Chambers,1
10,0,0,41,,,1,233963,0,0,0,0,1.3,0,0,2,1.6,,0,Konstantinos,0.0,5,0,5.5,False,52.2,0,0,0,0,194,,,50,0,0,0,233963.jpg,1.3,1,0,Mavropanos,0.3,False,27.0,a,1,3,2.0,4,0,0,0,0,0.0,0.0,Mavropanos,0
11,0,0,0,,,0,27335,0,0,0,0,0.0,0,0,2,1.6,,0,Stephan,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,50,0,0,0,27335.jpg,0.0,0,0,Lichtsteiner,2.4,False,12.0,a,1,3,0.0,0,0,0,0,0,0.0,0.0,Lichtsteiner,0
12,0,0,0,,,0,39476,0,0,0,0,0.0,0,0,2,2.1,,0,Sokratis,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,55,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,3.6,False,5.0,a,1,3,0.0,0,0,0,0,0,0.0,0.0,Sokratis,0
13,9,11,506,,,8,37605,0,0,0,0,1287.5,0,0,3,2.5,,0,Mesut,0.0,36,4,248.6,False,640.6,0,0,0,0,2161,,,85,0,0,0,37605.jpg,4.3,0,0,Özil,2.3,False,10.0,a,1,3,555.0,112,0,0,0,0,0.0,0.0,Özil,4
14,10,12,503,,,9,41792,0,0,0,0,478.3,0,0,3,2.1,,0,Aaron,0.0,25,7,184.2,False,631.2,0,0,0,0,1844,,,75,0,0,0,41792.jpg,5.4,0,0,Ramsey,5.1,False,8.0,a,1,3,734.0,130,0,0,0,0,0.0,0.0,Ramsey,0
15,5,2,426,,,9,153133,0,0,0,0,592.9,0,0,3,1.2,,0,Alex,0.0,26,3,165.6,False,430.0,0,0,0,0,1827,,,55,0,0,0,153133.jpg,3.4,0,0,Iwobi,0.8,False,17.0,a,1,3,635.0,89,0,0,0,0,0.0,0.0,Iwobi,1
16,1,0,156,,,3,153256,0,0,0,0,194.4,0,0,3,0.8,,0,Mohamed,0.0,12,0,42.5,False,138.2,0,0,0,0,865,,,45,0,0,0,153256.jpg,1.7,1,0,Elneny,3.6,False,4.0,a,1,3,92.0,22,0,0,0,0,0.0,0.0,Elneny,3
17,8,3,593,,,12,84450,0,0,0,0,822.8,0,0,3,1.2,,0,Granit,0.0,50,1,195.3,False,753.4,0,0,0,0,3259,,,55,0,0,0,84450.jpg,2.9,0,0,Xhaka,4.7,False,34.0,a,1,3,378.0,109,0,0,0,0,0.0,0.0,Xhaka,10
18,9,9,411,,,12,57249,0,0,0,0,727.8,0,0,3,1.9,,0,Henrikh,0.0,17,3,163.8,False,506.8,0,0,0,0,1712,,,70,0,0,0,57249.jpg,4.1,0,0,Mkhitaryan,21.8,False,7.0,a,1,3,400.0,107,0,0,0,0,0.0,0.0,Mkhitaryan,2
19,0,0,23,,,0,200641,0,0,0,0,29.7,0,0,3,0.8,,0,Reiss,0.0,3,0,5.3,False,12.0,0,0,0,0,144,,,45,0,0,0,200641.jpg,1.7,0,0,Nelson,1.1,False,61.0,a,1,3,11.0,5,0,0,0,0,0.0,0.0,Nelson,0
20,0,0,160,,,3,154043,0,0,0,0,141.3,0,0,3,0.8,,0,Ainsley,0.0,16,0,37.8,False,168.4,0,0,0,0,908,,,45,0,0,0,154043.jpg,1.7,0,0,Maitland-Niles,0.7,False,15.0,a,1,3,67.0,25,0,0,0,0,0.0,0.0,Maitland-Niles,1
21,2,6,249,,,4,50175,0,0,0,0,212.8,0,0,4,1.5,,0,Danny,0.0,21,5,96.0,False,309.8,0,0,0,0,1178,,,65,0,0,0,50175.jpg,2.5,0,0,Welbeck,0.8,False,23.0,a,1,3,435.0,70,0,0,0,0,0.0,0.0,Welbeck,1
22,5,11,543,,,10,59966,0,0,0,0,566.0,0,0,4,3.1,,0,Alexandre,0.0,28,14,258.0,False,725.6,0,0,0,0,2197,,,95,0,0,0,59966.jpg,4.3,0,0,Lacazette,2.6,False,9.0,a,1,3,1291.0,138,0,0,0,0,0.0,0.0,Lacazette,1
23,4,12,354,,,4,54694,0,0,0,0,207.1,0,0,4,3.9,,0,Pierre-Emerick,0.0,15,10,127.1,False,484.0,0,0,0,0,1056,,,110,0,1,0,54694.jpg,6.7,0,0,Aubameyang,23.7,False,14.0,a,1,3,580.0,87,0,0,0,0,0.0,0.0,Aubameyang,0
450,0,0,0,,,0,198849,0,0,0,0,0.0,0,0,3,1.0,,0,Lucas,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,50,0,0,0,198849.jpg,0.0,0,0,Torreira,1.7,False,11.0,a,1,3,0.0,0,0,0,0,0,0.0,0.0,Torreira,0
451,0,0,0,,,0,242166,0,0,0,0,0.0,0,0,3,0.8,,0,Matteo,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,45,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.4,False,29.0,a,1,3,0.0,0,0,0,0,0,0.0,0.0,Guendouzi,0
24,0,6,631,,,6,40349,0,0,0,0,20.0,0,0,1,2.5,,0,Asmir,0.0,61,0,80.8,False,790.8,0,0,0,0,3420,,,45,0,0,1,40349.jpg,2.9,0,111,Begovic,5.0,False,27.0,a,2,91,0.0,112,0,0,0,0,0.0,0.0,Begovic,2
25,0,0,0,,,0,18726,0,0,0,0,0.0,0,0,1,1.7,,0,Artur,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,40,0,0,0,18726.jpg,0.0,0,0,Boruc,6.5,False,1.0,a,2,91,0.0,0,0,0,0,0,0.0,0.0,Boruc,0
26,1,3,491,,,4,15149,0,0,0,0,418.4,0,0,2,2.2,,0,Simon,0.0,47,0,131.0,False,726.8,0,0,0,0,2708,,,45,0,0,0,15149.jpg,1.8,1,0,Francis,0.5,False,2.0,a,2,91,163.0,56,0,0,0,0,0.0,0.0,Francis,8
27,1,9,495,,,5,56917,0,0,0,0,65.6,0,0,2,2.2,,0,Steve,0.0,53,2,120.6,False,870.0,0,0,0,0,2764,,,45,1,0,0,56917.jpg,2.4,0,0,Cook,0.9,False,3.0,a,2,91,271.0,83,0,0,0,0,0.0,0.0,Steve Cook,5
28,3,4,587,,,6,41320,0,0,0,0,479.7,0,0,2,2.2,,0,Charlie,0.0,50,1,125.9,False,582.2,0,0,0,0,3001,,,45,0,0,0,41320.jpg,2.7,0,0,Daniels,17.3,False,11.0,a,2,91,196.0,94,0,0,0,0,0.0,0.0,Daniels,0
29,3,3,376,,,2,54469,0,0,0,0,345.5,0,0,2,2.2,,0,Adam,0.0,38,1,94.5,False,455.0,0,0,0,0,2067,,,45,0,0,0,54469.jpg,2.1,0,0,Smith,0.3,False,15.0,a,2,91,144.0,56,0,0,0,0,0.0,0.0,Adam Smith,6
30,0,0,40,,,0,149484,0,0,0,0,14.8,0,0,2,2.2,,0,Tyrone,0.0,5,0,7.2,False,46.6,0,0,0,0,201,,,45,0,0,0,149484.jpg,0.8,0,0,Mings,0.2,False,26.0,a,2,91,10.0,3,0,0,0,0,0.0,0.0,Mings,1
31,3,8,642,,,6,126184,0,0,0,0,115.1,0,0,2,2.6,,0,Nathan,0.0,59,2,133.5,False,932.4,0,0,0,0,3352,,,50,0,0,0,126184.jpg,2.7,0,0,Aké,5.6,False,5.0,a,2,91,287.0,102,0,0,0,0,0.0,0.0,Aké,5
32,0,0,10,,,0,222434,0,0,0,0,0.0,0,0,2,1.7,,0,Jack,0.0,2,0,0.6,False,6.2,0,0,0,0,71,,,40,0,0,0,222434.jpg,1.0,0,0,Simpson,5.2,False,42.0,a,2,91,0.0,1,0,0,0,0,0.0,0.0,Simpson,0
33,0,0,156,,,3,48615,0,0,0,0,76.1,0,0,3,2.0,,0,Harry,0.0,13,1,29.2,False,146.0,0,0,0,0,959,,,50,0,0,0,48615.jpg,2.1,0,0,Arter,0.5,False,8.0,a,2,91,69.0,27,0,0,0,0,0.0,0.0,Arter,4
34,0,0,97,,,5,20037,0,0,0,0,195.5,0,0,3,1.8,,0,Marc,0.0,17,0,51.6,False,99.2,0,0,0,0,974,,,45,0,0,0,20037.jpg,1.6,0,0,Pugh,1.1,False,7.0,a,2,91,224.0,32,0,0,0,0,0.0,0.0,Pugh,2
35,5,9,363,,,5,15237,0,0,0,0,261.1,0,0,3,2.0,,0,Andrew,0.0,29,2,84.0,False,458.0,0,0,0,0,1851,,,50,0,0,0,15237.jpg,3.3,0,0,Surman,0.6,False,6.0,a,2,91,121.0,82,0,0,0,0,0.0,0.0,Surman,2
36,3,7,285,0.0,,2,56872,0,0,0,0,377.2,0,0,3,0.0,,0,Junior,0.0,22,5,125.1,False,394.8,0,0,0,0,1285,Knee injury - Unknown return date,2018-07-05T14:31:07Z,60,0,0,0,56872.jpg,3.9,0,0,Stanislas,0.2,False,19.0,i,2,91,483.0,75,0,0,0,0,0.0,0.0,Stanislas,1
37,1,4,254,,,1,40387,0,0,0,0,262.2,0,0,3,2.0,,0,Dan,0.0,41,2,93.3,False,396.4,0,0,0,0,1941,,,50,0,0,0,40387.jpg,2.1,0,0,Gosling,0.1,False,4.0,a,2,91,274.0,59,0,0,0,0,0.0,0.0,Gosling,8
38,6,5,289,,,4,103912,0,0,0,0,602.7,0,0,3,2.2,,0,Jordon,0.0,33,2,157.3,False,362.0,0,0,0,0,1988,,,55,0,0,0,103912.jpg,2.7,0,0,Ibe,0.7,False,33.0,a,2,91,610.0,85,0,0,0,0,0.0,0.0,Ibe,1
39,2,0,337,,,3,155408,0,0,0,0,423.3,0,0,3,2.0,,0,Lewis,0.0,42,0,100.7,False,456.4,0,0,0,0,2234,,,50,0,0,0,155408.jpg,2.0,0,0,Cook,0.3,False,16.0,a,2,91,126.0,58,0,0,0,0,0.0,0.0,Lewis Cook,5
40,3,13,390,,,2,90105,0,0,0,0,646.6,0,0,3,2.2,,0,Ryan,0.0,38,5,155.0,False,492.8,0,0,0,0,2003,,,55,0,0,0,90105.jpg,3.7,0,0,Fraser,0.9,False,24.0,a,2,91,413.0,97,0,0,0,0,0.0,0.0,Fraser,0
41,0,0,6,,,0,122342,0,0,0,0,12.5,0,0,3,1.8,,0,Emerson,0.0,1,0,1.8,False,5.0,0,0,0,0,58,,,45,0,0,0,122342.jpg,1.0,0,0,Hyndman,0.2,False,22.0,a,2,91,0.0,1,0,0,0,0,0.0,0.0,Hyndman,0
42,0,0,0,,,0,111317,0,0,0,0,0.0,0,0,3,2.0,,0,David,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,50,0,0,0,111317.jpg,0.0,0,0,Brooks,0.2,False,,a,2,91,0.0,0,0,0,0,0,0.0,0.0,Brooks,0
43,2,13,282,,,6,75115,0,0,0,0,288.4,0,0,4,2.3,,0,Callum,0.0,33,8,147.5,False,392.2,0,0,0,0,1981,,,60,0,0,0,75115.jpg,3.6,0,0,Wilson,4.2,False,13.0,a,2,91,799.0,102,0,0,0,0,0.0,0.0,Wilson,0
44,0,3,106,,,1,178304,0,0,0,0,69.5,0,0,4,1.8,,0,Lys,0.0,16,2,43.9,False,120.4,0,0,0,0,581,,,50,0,0,0,178304.jpg,1.6,0,0,Mousset,0.3,False,31.0,a,2,91,252.0,36,0,0,0,0,0.0,0.0,Mousset,1
45,4,10,381,,,7,78007,0,0,0,0,556.7,0,0,4,2.5,,0,Joshua,0.0,38,8,203.7,False,577.0,0,0,0,0,2450,,,65,0,0,0,78007.jpg,3.3,0,0,King,3.7,False,17.0,a,2,91,902.0,110,0,0,0,0,0.0,0.0,King,3
46,2,5,191,,,2,7958,0,0,0,0,144.9,0,0,4,2.3,,0,Jermain,0.0,21,4,88.9,False,209.4,0,0,0,0,1075,,,60,0,0,0,7958.jpg,2.5,0,0,Defoe,0.7,False,18.0,a,2,91,539.0,60,0,0,0,0,0.0,0.0,Defoe,1
47,0,13,726,,,10,131897,0,0,0,0,0.0,0,0,1,2.0,,0,Mathew,0.0,54,0,91.1,False,911.6,0,0,0,0,3420,,,45,0,0,2,131897.jpg,3.8,0,124,Ryan,6.7,False,1.0,a,3,36,0.0,146,0,0,0,0,0.0,0.0,Ryan,0
48,1,7,637,,,10,83299,0,0,0,0,147.8,0,0,2,1.7,,0,Lewis,0.0,54,1,157.9,False,1002.8,0,0,0,0,3420,,,45,4,0,0,83299.jpg,2.6,0,0,Dunk,3.9,False,5.0,a,3,36,425.0,97,0,0,0,0,0.0,0.0,Dunk,7
49,2,7,614,75.0,,10,61933,0,0,0,0,98.9,0,0,2,1.2,,0,Shane,0.0,52,0,148.9,False,1027.6,0,0,0,0,3292,Groin Injury - 75% chance of playing,2018-07-05T14:31:07Z,45,0,0,0,61933.jpg,2.7,0,0,Duffy,0.7,False,22.0,d,3,36,361.0,100,0,0,0,0,0.0,0.0,Duffy,8
50,0,8,423,,,10,11352,0,0,0,0,174.1,0,0,2,1.7,,0,Bruno,0.0,23,0,57.2,False,360.4,0,0,0,0,2014,,,45,0,0,0,11352.jpg,3.4,0,0,Saltor Grau,0.3,False,2.0,a,3,36,35.0,84,0,0,0,0,0.0,0.0,Bruno,3
51,0,5,369,,,6,42748,0,0,0,0,154.6,0,0,2,1.7,,0,Gaëtan,0.0,36,0,52.1,False,346.2,0,0,0,0,2237,,,45,1,0,0,42748.jpg,2.5,0,0,Bong,0.2,False,3.0,a,3,36,18.0,63,0,0,0,0,0.0,0.0,Bong,2
52,0,3,204,,,4,43808,0,0,0,0,105.6,0,0,2,1.2,,0,Markus,0.0,18,0,30.8,False,187.4,0,0,0,0,1178,,,40,0,0,0,43808.jpg,2.7,0,0,Suttner,5.4,False,29.0,a,3,36,17.0,38,0,0,0,0,0.0,0.0,Suttner,0
53,0,0,183,,,0,74375,0,0,0,0,99.2,0,0,2,1.2,,0,Ezequiel,0.0,30,0,38.2,False,210.0,0,0,0,0,1313,,,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,2.9,False,21.0,a,3,36,73.0,20,0,0,0,0,0.0,0.0,Schelotto,3
54,0,0,0,,,0,52484,0,0,0,0,0.0,0,0,2,1.7,,0,Leon,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,45,0,0,0,52484.jpg,0.0,0,0,Balogun,0.3,False,,a,3,36,0.0,0,0,0,0,0,0.0,0.0,Balogun,0
55,1,6,383,,,11,83543,0,0,0,0,557.2,0,0,3,1.7,,0,Anthony,0.0,29,3,149.1,False,404.0,0,0,0,0,2415,,,55,0,0,0,83543.jpg,2.7,1,0,Knockaert,0.6,False,11.0,a,3,36,530.0,88,0,0,0,0,0.0,0.0,Knockaert,4
56,3,2,550,,,10,40845,0,0,0,0,272.5,0,0,3,1.3,,0,Dale,0.0,50,0,107.7,False,625.8,0,0,0,0,3240,,,45,0,0,0,40845.jpg,2.4,0,0,Stephens,11.5,False,6.0,a,3,36,176.0,87,0,0,0,0,0.0,0.0,Stephens,6
57,0,0,115,,,1,38490,0,0,0,0,137.0,0,0,3,1.3,,0,Beram,0.0,14,0,29.6,False,111.2,0,0,0,0,735,,,45,0,0,0,38490.jpg,1.3,0,0,Kayal,0.2,False,7.0,a,3,36,48.0,25,0,0,0,0,0.0,0.0,Kayal,2
58,3,3,303,,,6,109345,0,0,0,0,320.9,0,0,3,1.5,,0,Solomon,0.0,29,1,99.8,False,357.4,0,0,0,0,1838,,,50,0,0,0,109345.jpg,2.1,0,0,March,0.2,False,20.0,a,3,36,316.0,74,0,0,0,0,0.0,0.0,March,3
59,8,24,635,,,10,60307,0,0,0,0,1311.0,0,0,3,2.4,,0,Pascal,0.0,46,7,257.6,False,735.4,0,0,0,0,2928,,,70,0,0,0,60307.jpg,4.3,0,0,Groß,13.8,False,13.0,a,3,36,527.0,164,0,0,0,0,0.0,0.0,Groß,2
60,4,1,446,,,9,66242,0,0,0,0,297.1,0,0,3,1.5,,0,Davy,0.0,50,0,108.9,False,535.8,0,0,0,0,3118,,,50,0,0,0,66242.jpg,2.5,1,0,Pröpper,0.2,False,24.0,a,3,36,255.0,87,0,0,0,0,0.0,0.0,Pröpper,2
61,5,4,324,,,5,167473,0,0,0,0,311.3,0,0,3,2.0,,0,José Heriberto,0.0,32,5,131.3,False,385.4,0,0,0,0,1976,,,60,0,0,0,167473.jpg,3.2,0,0,Izquierdo Mena,0.8,False,19.0,a,3,36,618.0,101,0,0,0,0,0.0,0.0,Izquierdo,2
62,0,16,319,,,8,20529,0,0,0,0,271.8,0,0,4,2.0,,0,Glenn,0.0,36,12,153.1,False,492.4,0,0,0,0,2184,,,65,0,2,0,20529.jpg,3.2,0,0,Murray,1.7,False,17.0,a,3,36,779.0,111,0,0,0,0,0.0,0.0,Murray,9
63,2,5,110,,,3,38499,0,0,0,0,66.1,0,0,4,1.3,,0,Tomer,0.0,8,2,44.2,False,152.0,0,0,0,0,842,,,50,0,0,0,38499.jpg,2.7,0,0,Hemed,0.3,False,10.0,a,3,36,227.0,43,0,0,0,0,0.0,0.0,Hemed,0
64,0,0,4,,,0,28462,0,0,0,0,0.8,0,0,4,1.1,,0,Sam,0.0,1,0,0.7,False,0.4,0,0,0,0,30,,,45,0,0,0,28462.jpg,1.0,0,0,Baldock,2.2,False,9.0,a,3,36,6.0,2,0,0,0,0,0.0,0.0,Baldock,0
65,1,2,47,,,1,106757,0,0,0,0,24.6,0,0,4,1.6,,0,Jürgen,0.0,8,1,15.8,False,50.4,0,0,0,0,221,,,55,0,0,0,106757.jpg,2.7,0,0,Locadia,0.4,False,25.0,a,3,36,89.0,16,0,0,0,0,0.0,0.0,Locadia,0
66,0,0,0,,,0,93284,0,0,0,0,0.0,0,0,4,1.3,,0,Florin,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,50,0,0,0,93284.jpg,0.0,0,0,Andone,0.4,False,,a,3,36,0.0,0,0,0,0,0,0.0,0.0,Andone,0
179,0,0,0,,,0,50093,0,0,0,0,0.0,0,0,1,1.2,,0,David,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,3.0,False,,a,3,36,0.0,0,0,0,0,0,0.0,0.0,Button,0
439,0,0,0,,,0,49262,0,0,0,0,0.0,0,0,1,1.2,,0,Jason,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,40,0,0,0,49262.jpg,0.0,0,0,Steele,1.1,False,,a,3,36,0.0,0,0,0,0,0,0.0,0.0,Steele,0
440,0,0,0,,,0,209362,0,0,0,0,0.0,0,0,2,1.7,,0,Bernardo,0.0,0,0,0.0,False,0.0,0,0,0,0,0,,,45,0,0,0,209362.jpg,0.0,0,0,Fernandes da Silva Junior,0.2,False,,a,3,36,0.0,0,0,0,0,0,0.0,0.0,Bernardo,0
67,0,0,48,,,0,21205,0,0,0,0,0.0,0,0,1,3.1,,0,Tom,0.0,4,0,5.3,False,53.4,0,0,0,0,305,,,50,0,0,0,21205.jpg,2.0,0,8,Heaton,0.5,False,1.0,a,4,90,0.0,8,0,0,0,0,0.0,0.0,Heaton,0
68,0,19,701,,,11,98747,0,0,0,0,40.0,0,0,1,3.1,,0,Nick,0.0,35,0,90.1,False,862.4,0,0,0,0,3114,,,50,0,0,1,98747.jpg,4.3,0,113,Pope,8.7,False,29.0,a,4,90,0.0,152,0,0,0,0,0.0,0.0,Pope,3
69,3,4,450,,,8,68983,0,0,0,0,264.9,0,0,2,2.6,,0,Matthew,0.0,26,0,89.0,False,574.6,0,0,0,0,2295,,,50,0,0,0,68983.jpg,3.4,0,0,Lowton,0.9,False,2.0,a,4,90,46.0,89,0,0,0,0,0.0,0.0,Lowton,1
70,0,6,491,,,9,51927,0,0,0,0,74.5,0,0,2,2.6,,0,Ben,0.0,27,0,117.3,False,748.6,0,0,0,0,2610,,,50,0,0,0,51927.jpg,3.1,0,0,Mee,5.0,False,6.0,a,4,90,349.0,90,0,0,0,0,0.0,0.0,Mee,5
